exposure.id	exposure.trait	exposure.sample_size	exposure.sex	year	author	consortium	outcome.id	outcome.sample_size	N_case	mr.pval	mr.b	mr.se
ukb-a-416	Illness  injury  bereavement  stress in last 2 years: Death of a close relative	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.0871531060328295	-1.40679534558967	0.822393901133832
ukb-a-416	Illness  injury  bereavement  stress in last 2 years: Death of a close relative	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.732374839877357	0.273729572218419	0.800453344175334
ukb-a-418	Illness  injury  bereavement  stress in last 2 years: Financial difficulties	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	5.37449008937746e-14	-3.04808407038444	0.405196445638306
ukb-a-418	Illness  injury  bereavement  stress in last 2 years: Financial difficulties	335219.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.416014699378948	-0.0190551780657971	0.0234278809383518
ukb-a-418	Illness  injury  bereavement  stress in last 2 years: Financial difficulties	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.411914627805644	0.715788440849806	0.872350004833779
ukb-a-418	Illness  injury  bereavement  stress in last 2 years: Financial difficulties	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.141155032257254	2.53230512141219	1.72089656335745
ukb-a-418	Illness  injury  bereavement  stress in last 2 years: Financial difficulties	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.251028257491862	-2.82248381860448	2.45891929273694
ukb-a-418	Illness  injury  bereavement  stress in last 2 years: Financial difficulties	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.579532281289053	0.574163050295067	1.03626812622199
ukb-a-418	Illness  injury  bereavement  stress in last 2 years: Financial difficulties	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.61417729119114	-0.79925629431067	1.58544955754155
ukb-a-418	Illness  injury  bereavement  stress in last 2 years: Financial difficulties	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.895902252113139	-0.185083457366606	1.41458364088852
ukb-a-418	Illness  injury  bereavement  stress in last 2 years: Financial difficulties	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.750694571680076	-0.525672732473217	1.65449671803134
ukb-a-418	Illness  injury  bereavement  stress in last 2 years: Financial difficulties	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.340596002355898	1.17363180303558	1.23152803843139
ukb-a-418	Illness  injury  bereavement  stress in last 2 years: Financial difficulties	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.977178083973401	-0.0480023671924803	1.6779977794838
ukb-a-418	Illness  injury  bereavement  stress in last 2 years: Financial difficulties	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.575608785374514	0.774479214619203	1.38346705879669
ukb-a-418	Illness  injury  bereavement  stress in last 2 years: Financial difficulties	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.359972044686268	1.30864736481716	1.42956207277766
ukb-a-418	Illness  injury  bereavement  stress in last 2 years: Financial difficulties	335219.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	2.66752180914435e-19	-0.0512605435248008	0.00570725659951094
ukb-a-414	Illness  injury  bereavement  stress in last 2 years: None of the above	335219.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.0105659194290258	0.0478267401570428	0.018706166460328
ukb-a-414	Illness  injury  bereavement  stress in last 2 years: None of the above	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.765520383717465	-0.363115449347617	1.2175297420028
ukb-a-414	Illness  injury  bereavement  stress in last 2 years: None of the above	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.0989118621813453	0.636961256127429	0.386001578294555
ukb-a-414	Illness  injury  bereavement  stress in last 2 years: None of the above	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.5	-2.8316024255942	-2.8316024255942
ukb-a-414	Illness  injury  bereavement  stress in last 2 years: None of the above	335219.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.816146535906552	0.00654296423618953	0.0281412905154215
ukb-a-414	Illness  injury  bereavement  stress in last 2 years: None of the above	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.745444841115152	0.247313684915718	0.761782036293853
ukb-a-414	Illness  injury  bereavement  stress in last 2 years: None of the above	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.5	-1.51018796031691	-1.51018796031691
ukb-a-414	Illness  injury  bereavement  stress in last 2 years: None of the above	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.115863462976344	1.8109391745349	1.15172172716199
ukb-a-414	Illness  injury  bereavement  stress in last 2 years: None of the above	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.656909102428961	-0.405351694615395	0.912574784613086
ukb-a-414	Illness  injury  bereavement  stress in last 2 years: None of the above	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.208056057562337	-1.9330958021475	1.53550846818011
ukb-a-414	Illness  injury  bereavement  stress in last 2 years: None of the above	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	1.84962184861566e-10	2.43251718705379	0.381671053093734
ukb-a-414	Illness  injury  bereavement  stress in last 2 years: None of the above	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.642656632781556	-0.477887724161518	1.02995797427942
ukb-a-414	Illness  injury  bereavement  stress in last 2 years: None of the above	335219.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.328164365983263	1.31317146293368	1.34296107756449
ukb-a-206	Illnesses of father: Chronic bronchitis/emphysema	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.414926800052235	-1.06502589438392	1.30637272501862
ukb-a-206	Illnesses of father: Chronic bronchitis/emphysema	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.238015310036405	-1.15121146164337	0.975634313227164
ukb-a-206	Illnesses of father: Chronic bronchitis/emphysema	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.37165031910394	-0.729562275657048	0.816625740481609
ukb-a-206	Illnesses of father: Chronic bronchitis/emphysema	292053.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	1.50698650552242e-05	-0.0957069695607272	0.022115153603866
ukb-a-206	Illnesses of father: Chronic bronchitis/emphysema	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.282246667965494	-0.443508384967039	0.412456177611894
ukb-a-206	Illnesses of father: Chronic bronchitis/emphysema	292053.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	1.72004968234326e-126	-0.0936958980905513	0.00391638355770272
ukb-a-206	Illnesses of father: Chronic bronchitis/emphysema	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.933690373471195	-0.195885908630917	2.35432180757913
ukb-a-206	Illnesses of father: Chronic bronchitis/emphysema	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.5	-7.28343019630341	-7.28343019630341
ukb-a-206	Illnesses of father: Chronic bronchitis/emphysema	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.591555935756529	-0.708411841803218	1.32022876689097
ukb-a-206	Illnesses of father: Chronic bronchitis/emphysema	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.436584318034907	-0.901515999688581	1.15879959274466
ukb-a-206	Illnesses of father: Chronic bronchitis/emphysema	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.976325786219678	0.0669903970050214	2.25742488852332
ukb-a-206	Illnesses of father: Chronic bronchitis/emphysema	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.746083988799044	-0.64295500541866	1.98561046006607
ukb-a-206	Illnesses of father: Chronic bronchitis/emphysema	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.733499853414508	-0.529068257862377	1.55391830781831
ukb-a-206	Illnesses of father: Chronic bronchitis/emphysema	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	3.87313664501456e-64	-6.83159225908909	0.404025102453628
ukb-a-204	Illnesses of father: Prostate cancer	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.0967340328901809	-4.2007236906266	1.94349327747243
ukb-a-204	Illnesses of father: Prostate cancer	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.26633088132884	0.879139591962202	0.790911899825771
ukb-a-204	Illnesses of father: Prostate cancer	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.167402525365692	1.7922039726134	1.29813578131832
ukb-a-204	Illnesses of father: Prostate cancer	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	9.49502703733081e-07	1.66696674653103	0.340070617116533
ukb-a-204	Illnesses of father: Prostate cancer	292053.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.93108154327602	-0.003164742815939	0.0365933209855822
ukb-a-204	Illnesses of father: Prostate cancer	292053.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.991198812147474	-0.000342709298887507	0.031068182804945
ukb-a-204	Illnesses of father: Prostate cancer	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.25724778290527	-1.38361046240383	1.22127799531305
ukb-a-204	Illnesses of father: Prostate cancer	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.600345867470999	-1.54675374960472	2.76757976666213
ukb-a-204	Illnesses of father: Prostate cancer	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.642907161382202	0.572151220868227	1.23404743533545
ukb-a-204	Illnesses of father: Prostate cancer	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.939063300330147	0.109467738111991	1.36210495207208
ukb-a-204	Illnesses of father: Prostate cancer	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.0881674335769194	1.91739518778609	1.12447650049554
ukb-a-204	Illnesses of father: Prostate cancer	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.909994503647179	-0.279234450829608	2.47010731428826
ukb-a-204	Illnesses of father: Prostate cancer	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.758068384937293	0.550782486488492	1.66982569955687
ukb-a-204	Illnesses of father: Prostate cancer	292053.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.282877144258814	-3.2577926595279	2.70837652916289
ukb-a-210	Illnesses of mother: Alzheimer's disease/dementia	308780.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.0635539104054714	-1.45565787894373	0.784595857599092
ukb-a-210	Illnesses of mother: Alzheimer's disease/dementia	308780.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.464400263150223	-0.00789836666353896	0.01079571609852
ukb-a-210	Illnesses of mother: Alzheimer's disease/dementia	308780.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.979416499993081	-0.000322712902446566	0.0125080320895828
ukb-a-210	Illnesses of mother: Alzheimer's disease/dementia	308780.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.883795633343969	-0.128573096338177	0.879677825612386
ukb-a-210	Illnesses of mother: Alzheimer's disease/dementia	308780.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.669113527936264	-0.276422427340445	0.646806490345066
ukb-a-210	Illnesses of mother: Alzheimer's disease/dementia	308780.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.00432196804990184	-0.852193604618367	0.298632503123933
ukb-a-210	Illnesses of mother: Alzheimer's disease/dementia	308780.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	6.57162785000218e-06	-0.566625170720048	0.125718043878819
ukb-a-210	Illnesses of mother: Alzheimer's disease/dementia	308780.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.374995083324112	-0.346119706869951	0.390145393656884
ukb-a-210	Illnesses of mother: Alzheimer's disease/dementia	308780.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.0758773182244219	-0.650580742413613	0.366498637604072
